id,county,pop_over_25,median_income,median_income_no_hs,median_income_hs,median_income_some_college,median_income_college,median_income_graduate_degree
40097,"Mayes County, Oklahoma",27330,28247,16624,26847,25927,35329,46750
40101,"Muskogee County, Oklahoma",46611,27687,15250,25524,25828,40334,47436
40109,"Oklahoma County, Oklahoma",479797,31528,18890,24578,30563,43996,56931
40111,"Okmulgee County, Oklahoma",26063,30413,17973,27084,30241,37103,56149
40113,"Osage County, Oklahoma",33155,33559,20062,31488,32373,43088,51548
40115,"Ottawa County, Oklahoma",20926,25584,19013,22484,25656,36250,50240
40119,"Payne County, Oklahoma",41911,30466,15741,24251,28433,36712,39623
40121,"Pittsburg County, Oklahoma",31461,30872,17430,25610,31563,43205,44886
40123,"Pontotoc County, Oklahoma",24106,29843,16626,26253,25519,36871,40622
40125,"Pottawatomie County, Oklahoma",46047,31491,18612,27570,31246,40606,60152
40131,"Rogers County, Oklahoma",58244,37963,24233,32154,38828,46998,60782
40133,"Seminole County, Oklahoma",16702,25865,19983,23648,25502,35385,36607
40135,"Sequoyah County, Oklahoma",27867,28535,18618,25752,28963,39801,45570
40137,"Stephens County, Oklahoma",30599,30155,19194,26808,28113,42487,44043
40139,"Texas County, Oklahoma",13021,30054,26488,29153,30164,32293,46328
40143,"Tulsa County, Oklahoma",399823,33319,20782,26543,31492,46438,60002
40145,"Wagoner County, Oklahoma",49631,35253,25000,29770,35465,47516,58403
40147,"Washington County, Oklahoma",34934,32014,19412,25418,31289,46786,51123
40153,"Woodward County, Oklahoma",13683,30608,20079,30291,28716,42028,44462
41003,"Benton County, Oregon",51896,32184,22500,25268,25061,37723,51164
41005,"Clackamas County, Oregon",265466,39994,24328,33103,36316,54513,65040
41007,"Clatsop County, Oregon",26785,27189,15272,21490,27010,35261,41217
41009,"Columbia County, Oregon",34376,35925,22023,32253,36408,51637,61107
41011,"Coos County, Oregon",46137,24421,18789,22400,23457,34823,52986
41013,"Crook County, Oregon",15328,24896,19348,22029,26614,35438,56357
41015,"Curry County, Oregon",17581,24774,17893,22172,21017,43929,58359
41017,"Deschutes County, Oregon",114532,29174,17111,22626,27002,40739,51538
41019,"Douglas County, Oregon",77910,26254,15967,22155,26016,41250,51359
41027,"Hood River County, Oregon",15090,27042,22535,22345,29223,34657,47778
41029,"Jackson County, Oregon",144814,27212,18220,22461,26757,36666,51261
41031,"Jefferson County, Oregon",14125,26478,19090,22397,28330,37620,46563
41033,"Josephine County, Oregon",60495,24828,18276,21528,24068,35821,60625
41035,"Klamath County, Oregon",45669,27217,18807,22804,24932,40553,60257
41039,"Lane County, Oregon",238839,29093,20954,26371,26916,33896,46924
41041,"Lincoln County, Oregon",35021,26440,15644,24627,27523,35706,33607
41043,"Linn County, Oregon",79968,30145,19508,27214,29441,41402,44301
41045,"Malheur County, Oregon",19950,24455,16535,20898,27106,34099,52946
41047,"Marion County, Oregon",206188,28508,18764,25963,29035,41691,54243
41051,"Multnomah County, Oregon",537245,33972,17415,25757,30176,41516,60537
41053,"Polk County, Oregon",48048,32999,20017,27888,31785,36885,54770
41057,"Tillamook County, Oregon",18751,28682,11864,27548,30378,31443,52629
41059,"Umatilla County, Oregon",49219,28638,23217,26744,30404,37346,58265
41061,"Union County, Oregon",16958,28104,16625,25861,25074,41213,47656
41065,"Wasco County, Oregon",17416,27343,17584,25754,27865,41062,55817
41067,"Washington County, Oregon",365525,38499,20126,27927,35156,53564,67179
41071,"Yamhill County, Oregon",65390,31440,18663,28308,32655,39972,57305
42001,"Adams County, Pennsylvania",69588,34520,22115,31098,35690,44167,61270
42003,"Allegheny County, Pennsylvania",872250,37491,16432,26990,32516,47429,61577
42005,"Armstrong County, Pennsylvania",49924,32156,18840,28055,32370,48176,63688
42007,"Beaver County, Pennsylvania",122572,34887,19474,30008,34692,47296,55419
42009,"Bedford County, Pennsylvania",35336,30225,26667,26893,30831,38021,49523
42011,"Berks County, Pennsylvania",275225,36510,21106,31478,36061,50631,61784
42013,"Blair County, Pennsylvania",88710,30370,16316,25497,30872,39831,56989
42015,"Bradford County, Pennsylvania",44062,31934,25548,28438,31839,40542,58199
42017,"Bucks County, Pennsylvania",439499,44901,23908,34388,41371,56474,80020
42019,"Butler County, Pennsylvania",128324,38145,17204,27746,35743,52918,70243
42021,"Cambria County, Pennsylvania",100882,30486,18930,25830,31019,42098,54744
42025,"Carbon County, Pennsylvania",46934,31257,21158,26778,31250,50066,56266
42027,"Centre County, Pennsylvania",87739,34466,25620,28863,30764,41812,58016
42029,"Chester County, Pennsylvania",338776,49396,25895,32246,41717,60527,85615
42031,"Clarion County, Pennsylvania",25898,30521,22500,27176,29465,41620,59583
42033,"Clearfield County, Pennsylvania",59024,28362,15930,25947,30419,40160,48058
42035,"Clinton County, Pennsylvania",24995,31150,25971,27212,31345,41764,60583
42037,"Columbia County, Pennsylvania",43827,32246,27228,26821,29452,49960,63539
42039,"Crawford County, Pennsylvania",59918,28882,21354,25858,27049,40327,50738
42041,"Cumberland County, Pennsylvania",165100,37804,22776,30085,35524,51479,67462
42043,"Dauphin County, Pennsylvania",185837,36697,21491,30145,33742,47183,62906
42045,"Delaware County, Pennsylvania",374001,41751,21305,31839,37262,54290,74963
42047,"Elk County, Pennsylvania",23213,31910,22917,29702,31407,43839,47798
42049,"Erie County, Pennsylvania",186375,31184,15726,26211,30719,40250,51167
42051,"Fayette County, Pennsylvania",98107,29730,14751,26008,30566,42297,52962
42055,"Franklin County, Pennsylvania",104099,35315,25546,31370,37424,44948,56620
42059,"Greene County, Pennsylvania",26838,30933,18083,24724,32152,46327,48424
42061,"Huntingdon County, Pennsylvania",32531,27407,16942,25274,28790,39973,55742
42063,"Indiana County, Pennsylvania",56481,31718,23125,26836,32373,39160,60446
42065,"Jefferson County, Pennsylvania",31608,28976,19643,27250,27457,40236,47685
42067,"Juniata County, Pennsylvania",17231,31461,21852,28555,35427,44773,44788
42069,"Lackawanna County, Pennsylvania",149695,32699,20078,25717,32047,42547,57933
42071,"Lancaster County, Pennsylvania",347127,34565,25210,29696,33483,48039,61458
42073,"Lawrence County, Pennsylvania",63892,31640,18079,26589,32134,47434,53536
42075,"Lebanon County, Pennsylvania",92445,35866,23116,31860,36298,45000,60016
42077,"Lehigh County, Pennsylvania",240853,35653,18978,28712,34175,47919,71898
42079,"Luzerne County, Pennsylvania",226956,32125,22187,27766,31536,43111,59135
42081,"Lycoming County, Pennsylvania",80490,30777,22562,25031,31432,43835,62286
42083,"McKean County, Pennsylvania",30314,31610,16790,28769,31047,46322,56795
42085,"Mercer County, Pennsylvania",80288,30033,21302,25434,29112,36744,54290
42087,"Mifflin County, Pennsylvania",32728,28474,21542,25644,32462,40530,41691
42089,"Monroe County, Pennsylvania",112435,32230,20165,28215,32749,46557,63571
42091,"Montgomery County, Pennsylvania",563932,48314,22409,32017,39767,58122,81617
42095,"Northampton County, Pennsylvania",205668,37689,22110,31006,36576,48614,69133
42097,"Northumberland County, Pennsylvania",68383,30780,20506,27477,31424,44536,61023
42099,"Perry County, Pennsylvania",31770,36300,30010,32035,37206,46057,55585
42101,"Philadelphia County, Pennsylvania",1009705,33026,18970,26642,32180,44302,58093
42103,"Pike County, Pennsylvania",40464,35151,15536,30517,36278,41012,68239
42107,"Schuylkill County, Pennsylvania",107250,32314,22780,28234,34291,43177,56784
42109,"Snyder County, Pennsylvania",26297,30381,23580,27160,33868,40762,57606
42111,"Somerset County, Pennsylvania",56956,30008,18073,25708,30182,43339,60266
42115,"Susquehanna County, Pennsylvania",30835,31002,24292,26786,32620,42177,50464
42117,"Tioga County, Pennsylvania",29160,31056,18893,28549,28704,39362,60463
42119,"Union County, Pennsylvania",30238,29072,19443,25021,27753,38378,72015
42121,"Venango County, Pennsylvania",38937,28967,21104,24851,31010,40806,54036
42123,"Warren County, Pennsylvania",30006,29919,16551,24239,30600,41370,49647
42125,"Washington County, Pennsylvania",147775,36609,27006,29338,34851,52145,61851
42127,"Wayne County, Pennsylvania",38602,29593,27118,25090,30466,38451,49483
42129,"Westmoreland County, Pennsylvania",264899,35154,19341,27159,32746,47617,61519
42131,"Wyoming County, Pennsylvania",19626,30788,27092,27021,30344,42559,55212
42133,"York County, Pennsylvania",300553,36361,22840,30878,37044,51759,63938
44001,"Bristol County, Rhode Island",33707,43854,26789,26394,41070,52402,72906
44003,"Kent County, Rhode Island",119959,41923,26158,31654,40096,56141,70036
44005,"Newport County, Rhode Island",58470,42528,15877,29647,37557,53948,76285
44007,"Providence County, Rhode Island",418189,36207,21998,29547,34919,49887,63236
44009,"Washington County, Rhode Island",84200,45163,28660,33803,37774,56347,74846
45001,"Abbeville County, South Carolina",16839,30085,19359,25631,32656,40601,50129
45003,"Aiken County, South Carolina",111753,32073,19718,25777,28989,51954,61953
45007,"Anderson County, South Carolina",128792,31616,18808,27507,31025,42847,58497
45011,"Barnwell County, South Carolina",14204,32208,20580,32046,33699,34068,48333
45013,"Beaufort County, South Carolina",117289,30963,16926,25079,30793,38616,51905
45015,"Berkeley County, South Carolina",122470,33604,20270,28244,32352,42230,52294
45019,"Charleston County, South Carolina",250286,32472,17934,23760,29938,42266,57458
45021,"Cherokee County, South Carolina",36392,29925,18286,26202,30567,34990,50814
45023,"Chester County, South Carolina",22210,27407,20331,24542,34041,30492,49043
45025,"Chesterfield County, South Carolina",31174,27402,18238,26135,29051,37580,46654
45027,"Clarendon County, South Carolina",23363,25441,13741,22310,29357,35332,50590
45029,"Colleton County, South Carolina",25746,26526,14849,25250,27303,33148,47134
45031,"Darlington County, South Carolina",45498,27173,11657,23622,30527,40619,47398
45033,"Dillon County, South Carolina",20345,23136,16431,20863,28757,29337,49773
45035,"Dorchester County, South Carolina",92540,34819,17819,28593,32387,51022,51299
45037,"Edgefield County, South Carolina",18710,30392,21205,24552,33028,49481,52716
45039,"Fairfield County, South Carolina",16429,27405,18630,26198,24965,49139,46607
45041,"Florence County, South Carolina",90781,30671,13795,26255,29531,42336,52130
45043,"Georgetown County, South Carolina",43599,26934,21103,22320,27167,34014,42049
45045,"Greenville County, South Carolina",311332,33850,19076,25621,31725,48009,56510
45047,"Greenwood County, South Carolina",45866,28760,15073,23755,31530,39183,49380
45049,"Hampton County, South Carolina",13952,27738,17208,25884,28496,37128,46546
45051,"Horry County, South Carolina",200775,26188,16116,21391,26978,36635,48337
45053,"Jasper County, South Carolina",17192,22257,20052,23079,21620,26589,41797
45055,"Kershaw County, South Carolina",42242,30366,17879,26658,31553,42186,41947
45057,"Lancaster County, South Carolina",55158,31169,19180,24239,34781,42223,48389
45059,"Laurens County, South Carolina",44413,26916,17335,25272,29397,37340,41773
45063,"Lexington County, South Carolina",182244,35299,19184,29057,33909,48380,53339
45067,"Marion County, South Carolina",21894,21326,14981,20149,23817,27985,60757
45069,"Marlboro County, South Carolina",19785,25066,20307,23068,28211,32101,46941
45071,"Newberry County, South Carolina",25286,27623,19851,25497,29781,41997,56053
45073,"Oconee County, South Carolina",53010,27370,17672,23553,27089,42260,48369
45075,"Orangeburg County, South Carolina",59624,25727,16076,23700,24805,35173,42868
45077,"Pickens County, South Carolina",73462,29820,20176,26301,29442,37101,53799
45079,"Richland County, South Carolina",243423,33805,15525,25191,31401,41393,51211
45081,"Saluda County, South Carolina",13790,28149,17418,29681,27002,37500,47232
45083,"Spartanburg County, South Carolina",190678,31445,19444,26376,31903,42106,52655
45085,"Sumter County, South Carolina",69143,29315,17032,21717,29632,42307,52613
45087,"Union County, South Carolina",19586,27167,22480,24035,28460,36852,46002
45089,"Williamsburg County, South Carolina",22902,23962,22781,21625,25608,28828,39149
45091,"York County, South Carolina",154248,36213,21385,28699,33650,51024,60881
46011,"Brookings County, South Dakota",16854,32566,17250,26865,31657,38899,51870
46013,"Brown County, South Dakota",24766,35528,21419,29486,36241,42219,51014
46029,"Codington County, South Dakota",18374,29480,14474,28666,27947,36130,34946
46081,"Lawrence County, South Dakota",16537,29055,24783,25857,29135,30426,72115
46083,"Lincoln County, South Dakota",30977,39583,40321,28964,36985,43263,62420
46093,"Meade County, South Dakota",16965,31968,22105,30120,32866,37851,61995
46099,"Minnehaha County, South Dakota",114685,33425,25711,30113,31791,40221,51499
46103,"Pennington County, South Dakota",69306,30378,16570,25890,27772,40003,54274
46135,"Yankton County, South Dakota",15856,30342,20368,25653,27949,40540,43508
47001,"Anderson County, Tennessee",53041,31661,17301,28242,31104,40611,59900
47003,"Bedford County, Tennessee",29394,26626,15578,24709,31988,42681,50449
47009,"Blount County, Tennessee",87073,30628,18538,25984,31238,38484,53111
47011,"Bradley County, Tennessee",67445,30089,17700,25328,32168,40653,46448
47013,"Campbell County, Tennessee",28716,26012,20515,24188,29646,35838,44131
47017,"Carroll County, Tennessee",19629,27088,24720,25796,23648,33258,44564
47019,"Carter County, Tennessee",40998,25586,17938,24245,25274,31238,44229
47021,"Cheatham County, Tennessee",26600,34906,24394,29132,35467,44432,48827
47025,"Claiborne County, Tennessee",22422,29659,17321,25232,30148,42657,55690
47029,"Cocke County, Tennessee",25399,24590,15848,22313,26961,38375,45811
47031,"Coffee County, Tennessee",35928,28652,19476,23339,30934,40740,48768
47035,"Cumberland County, Tennessee",42457,25843,23911,21697,25735,35352,42064
47037,"Davidson County, Tennessee",436906,32367,17953,24632,30253,40793,56001
47043,"Dickson County, Tennessee",33978,30107,17111,26619,30897,42476,60405
47045,"Dyer County, Tennessee",25652,30478,20802,23750,30993,42255,49449
47047,"Fayette County, Tennessee",27404,36721,23826,28325,38380,51692,59089
47051,"Franklin County, Tennessee",27823,28705,19266,25746,30633,40030,50575
47053,"Gibson County, Tennessee",33645,26840,16647,24123,26504,40335,64077
47055,"Giles County, Tennessee",20200,28558,17112,26101,30882,29043,48043
47057,"Grainger County, Tennessee",16077,27274,21804,25231,31908,35761,41492
47059,"Greene County, Tennessee",48721,25689,18379,23160,26386,36157,46732
47063,"Hamblen County, Tennessee",43691,26926,16935,26843,29100,33806,48524
47065,"Hamilton County, Tennessee",237106,32666,18021,25589,31600,43905,56976
47069,"Hardeman County, Tennessee",18687,28332,18765,25911,27703,43362,37217
47071,"Hardin County, Tennessee",18618,26030,19328,24525,26875,40659,50722
47073,"Hawkins County, Tennessee",40421,28948,20802,25860,30628,54455,51864
47077,"Henderson County, Tennessee",19035,30300,17260,27092,30073,45175,49864
47079,"Henry County, Tennessee",23091,26220,20719,22968,26010,37158,51507
47081,"Hickman County, Tennessee",16790,26558,15946,20223,32095,44189,40852
47089,"Jefferson County, Tennessee",35764,27175,17180,24021,29855,37286,48521
47093,"Knox County, Tennessee",292160,35080,18059,26443,32194,43622,60453
47097,"Lauderdale County, Tennessee",18534,25146,16779,22879,25198,41660,46157
47099,"Lawrence County, Tennessee",28081,27268,17948,26150,30437,36742,44846
47103,"Lincoln County, Tennessee",23172,30162,19750,28345,28207,43571,56391
47105,"Loudon County, Tennessee",36527,28832,20555,24764,31409,39728,53925
47107,"McMinn County, Tennessee",36174,28119,16049,26311,26949,37883,35299
47109,"McNairy County, Tennessee",18174,25375,20661,22674,26103,37337,55147
47111,"Macon County, Tennessee",15008,27113,16410,26744,30548,44563,38601
47113,"Madison County, Tennessee",64057,31354,21697,25670,30874,44743,53218
47115,"Marion County, Tennessee",20023,32210,14041,29269,34267,40468,49238
47117,"Marshall County, Tennessee",21011,29732,22572,25969,32191,36865,42577
47119,"Maury County, Tennessee",55913,31058,15527,26171,33648,42393,49181
47123,"Monroe County, Tennessee",31483,26842,15797,23658,30154,40487,50529
47125,"Montgomery County, Tennessee",110134,33091,24956,27056,31921,42317,57704
47129,"Morgan County, Tennessee",15668,27718,20924,23796,29677,32371,56250
47131,"Obion County, Tennessee",21543,27254,15469,24956,29469,37466,47250
47133,"Overton County, Tennessee",15327,25715,20000,22341,31855,39455,43356
47141,"Putnam County, Tennessee",46536,30404,17307,22388,26666,42180,54504
47143,"Rhea County, Tennessee",21914,28348,19706,27847,25735,39457,45163
47145,"Roane County, Tennessee",38914,30076,20554,24030,32472,43779,52917
47147,"Robertson County, Tennessee",44748,33248,20497,29730,34871,42431,55121
47149,"Rutherford County, Tennessee",169200,36815,22041,31372,35195,43828,54297
47151,"Scott County, Tennessee",14775,21987,14400,21210,23036,26563,60488
47155,"Sevier County, Tennessee",64516,27051,16748,24548,28841,40212,49898
47157,"Shelby County, Tennessee",597879,32624,18081,25160,30806,46603,60650
47163,"Sullivan County, Tennessee",113038,29341,16592,23603,27418,41658,52332
47165,"Sumner County, Tennessee",111968,34708,21354,29726,33610,46252,56009
47167,"Tipton County, Tennessee",39294,34588,23244,29586,37177,47071,53638
47177,"Warren County, Tennessee",27140,25859,18374,23031,27574,41500,46608
47179,"Washington County, Tennessee",85063,31207,17852,22172,27902,41082,53757
47183,"Weakley County, Tennessee",21811,27048,13135,25843,25281,30479,53676
47185,"White County, Tennessee",18263,23677,15567,23154,26292,34943,52092
47187,"Williamson County, Tennessee",125396,50870,20017,30404,39817,59503,81969
47189,"Wilson County, Tennessee",80773,36899,14877,30483,36738,50595,60430
48001,"Anderson County, Texas",41872,30327,23321,24976,31252,47444,58194
48005,"Angelina County, Texas",56199,25389,18540,22766,25763,39206,56494
48007,"Aransas County, Texas",17312,25885,19494,21533,26623,45197,61567
48013,"Atascosa County, Texas",29098,30806,23468,26345,35931,47042,60500
48015,"Austin County, Texas",19191,34735,19958,31803,36838,44033,60439
48019,"Bandera County, Texas",15570,30454,17241,26586,29537,47102,59616
48021,"Bastrop County, Texas",50108,33150,26493,30528,34941,51999,49361
48025,"Bee County, Texas",21948,27953,13841,28842,29305,46027,41701
48027,"Bell County, Texas",191437,34073,22953,28184,32279,43445,60679
48029,"Bexar County, Texas",1115139,31664,17946,25225,31299,48749,62716
48037,"Bowie County, Texas",62339,30920,14835,26092,30463,40714,55325
48039,"Brazoria County, Texas",208764,44396,21953,35157,42161,57707,75059
48041,"Brazos County, Texas",99941,31717,20801,25269,30806,40791,56261
48049,"Brown County, Texas",25649,29534,21767,28217,27102,43800,46329
48053,"Burnet County, Texas",30222,29809,17415,26258,35697,45856,54077
48055,"Caldwell County, Texas",24377,27507,20783,25985,28172,45512,63977
48057,"Calhoun County, Texas",14517,36118,25272,28345,42152,46214,55347
48061,"Cameron County, Texas",237302,23472,14734,21702,25716,44173,58873
48067,"Cass County, Texas",21155,26299,20014,22465,25599,37383,62277
48071,"Chambers County, Texas",23234,48644,26231,35935,51958,59299,66844
48073,"Cherokee County, Texas",33034,26544,16378,25352,27278,46733,37168
48085,"Collin County, Texas",536965,50138,18259,30456,40778,61107,82102
48089,"Colorado County, Texas",14354,31136,24284,24694,35329,52802,57269
48091,"Comal County, Texas",79731,37620,20838,29306,34621,51784,81472
48097,"Cooke County, Texas",25625,32291,16059,27441,34318,48519,61051
48099,"Coryell County, Texas",46741,32006,15398,27259,32746,44704,51798
48113,"Dallas County, Texas",1540079,32456,20429,26072,34216,51516,68466
48121,"Denton County, Texas",446792,45098,21420,32809,39853,55767,70943
48123,"DeWitt County, Texas",14496,31246,20765,27959,34033,46104,31350
48135,"Ector County, Texas",86124,35591,27016,35158,34640,45289,50786
48139,"Ellis County, Texas",96811,38070,24206,33810,37158,50252,56622
48141,"El Paso County, Texas",487576,26557,15339,21963,27730,45249,58082
48143,"Erath County, Texas",22152,31147,22138,26016,30344,40821,54315
48147,"Fannin County, Texas",23530,28129,16225,26226,28364,43930,46806
48149,"Fayette County, Texas",17868,30388,24857,28930,30577,42335,65884
48157,"Fort Bend County, Texas",395806,47836,21196,30486,40100,64747,79994
48167,"Galveston County, Texas",199236,40662,19278,27212,38665,59162,70923
48171,"Gillespie County, Texas",18657,31906,23356,25913,27472,40440,66667
48177,"Gonzales County, Texas",12752,24768,17230,22280,27047,42993,53846
48179,"Gray County, Texas",15480,31170,21537,30077,31271,47769,47143
48181,"Grayson County, Texas",81139,32101,20598,26247,32298,47187,56120
48183,"Gregg County, Texas",78539,31795,20242,26501,32388,51122,58489
48185,"Grimes County, Texas",18699,35156,23767,32295,35688,39177,50781
48187,"Guadalupe County, Texas",89619,37161,21467,26797,38288,51940,61958
48189,"Hale County, Texas",21598,27145,20563,25991,27815,40560,46705
48199,"Hardin County, Texas",36974,37576,23165,33826,40349,45784,52690
48201,"Harris County, Texas",2657083,35062,19478,26698,34864,54043,72758
48203,"Harrison County, Texas",43318,32430,22057,34024,29976,40469,42214
48209,"Hays County, Texas",98795,36302,21599,30177,31388,51921,58699
48213,"Henderson County, Texas",54589,28187,18345,26054,29632,47508,50279
48215,"Hidalgo County, Texas",441292,21931,13163,20599,25716,44183,55224
48217,"Hill County, Texas",23716,26623,20286,24976,24857,41577,63854
48219,"Hockley County, Texas",14010,32692,21424,30163,33426,44309,54531
48221,"Hood County, Texas",37473,35139,14479,26361,35479,50673,55889
48223,"Hopkins County, Texas",23668,28434,21174,24842,30452,40250,51538
48225,"Houston County, Texas",16847,25529,12093,25961,23302,39196,59803
48227,"Howard County, Texas",23955,31271,20761,26623,32125,47103,59748
48231,"Hunt County, Texas",57185,31175,20025,26370,32528,44370,61506
48233,"Hutchinson County, Texas",14218,34883,26335,36884,31693,48664,67250
48241,"Jasper County, Texas",24036,30844,15895,26407,33176,41173,50225
48245,"Jefferson County, Texas",165865,30769,17886,24827,31313,49617,60161
48249,"Jim Wells County, Texas",25851,31651,21420,30657,33932,51289,44739
48251,"Johnson County, Texas",99017,37727,28620,33495,38455,48331,61819
48253,"Jones County, Texas",14528,22176,15020,21606,19654,42090,54643
48257,"Kaufman County, Texas",67989,38781,23337,34795,39042,50243,60912
48259,"Kendall County, Texas",24921,41829,13333,31286,36999,51516,76293
48265,"Kerr County, Texas",35780,29088,18578,23667,30884,35872,52083
48273,"Kleberg County, Texas",17677,26298,16245,28313,26594,35250,48025
48277,"Lamar County, Texas",33323,27966,18756,26245,27259,37896,42806
48281,"Lampasas County, Texas",13685,30426,21160,24476,30146,41318,75051
48291,"Liberty County, Texas",49918,34332,25756,31095,37233,50434,44943
48293,"Limestone County, Texas",16019,25406,18685,19382,27294,41273,50870
48303,"Lubbock County, Texas",167695,31329,16566,26295,30285,42405,53755
48309,"McLennan County, Texas",144491,30362,19196,25328,30176,45678,55491
48321,"Matagorda County, Texas",23570,31739,17760,32172,33746,40829,76618
48323,"Maverick County, Texas",31139,22187,13215,21507,27601,44298,51896
48325,"Medina County, Texas",30666,31127,17384,26140,32554,52025,51283
48329,"Midland County, Texas",91144,40392,26325,32869,39729,52525,59333
48331,"Milam County, Texas",16130,27245,25286,24274,26595,37557,52466
48339,"Montgomery County, Texas",313196,41878,19912,32512,40140,60510,79203
48341,"Moore County, Texas",12875,28009,25004,29294,32943,41519,64896
48347,"Nacogdoches County, Texas",36807,30733,18393,23343,28520,46189,52328
48349,"Navarro County, Texas",31068,26583,19176,25342,27091,41427,50204
48355,"Nueces County, Texas",222798,30676,17222,26704,31595,45836,58688
48361,"Orange County, Texas",54905,33391,20450,30943,35333,46620,52302
48363,"Palo Pinto County, Texas",18797,28794,16957,25233,31361,39728,57056
48365,"Panola County, Texas",16218,35785,24323,30027,41225,44615,43438
48367,"Parker County, Texas",79782,41255,27146,29297,37521,54210,65925
48373,"Polk County, Texas",32356,29340,18258,23694,28500,46288,53618
48375,"Potter County, Texas",76118,27349,20036,25392,29622,46152,55909
48381,"Randall County, Texas",81123,40181,22459,29395,37051,49985,62445
48397,"Rockwall County, Texas",53345,48241,28750,31509,43435,57343,71106
48401,"Rusk County, Texas",36327,30356,19682,24366,30924,41703,47871
48407,"San Jacinto County, Texas",18468,36075,18712,30176,39590,51808,65821
48409,"San Patricio County, Texas",41203,32068,20015,29355,32465,50547,55596
48419,"Shelby County, Texas",16388,27161,15057,23696,27004,48996,60287
48423,"Smith County, Texas",137687,31753,20109,26426,32018,46043,61354
48427,"Starr County, Texas",33965,16647,12602,16878,19373,44683,58571
48439,"Tarrant County, Texas",1183157,37105,21144,28403,36721,52247,65076
48441,"Taylor County, Texas",80975,30098,16736,25738,28791,40852,52442
48449,"Titus County, Texas",19401,27270,22993,26420,31639,40250,58986
48451,"Tom Green County, Texas",71646,29386,17961,25636,31647,38658,51560
48453,"Travis County, Texas",714404,36679,18142,25210,32871,46920,65659
48457,"Tyler County, Texas",15248,31646,15938,24829,34426,44167,41071
48459,"Upshur County, Texas",26970,30529,20856,26910,34023,41753,50994
48463,"Uvalde County, Texas",16208,26727,14206,24791,28967,45253,42824
48465,"Val Verde County, Texas",28932,25576,13971,22411,32394,41982,61530
48467,"Van Zandt County, Texas",36152,31124,20890,26630,35595,40199,53385
48469,"Victoria County, Texas",57364,31820,15668,30012,33560,46645,60577
48471,"Walker County, Texas",44635,31585,14944,29892,28930,40350,52220
48473,"Waller County, Texas",24748,35688,24914,26492,46257,50400,41778
48477,"Washington County, Texas",22768,30229,18729,27163,35306,42529,50216
48479,"Webb County, Texas",140259,24577,15182,22132,26636,44574,54979
48481,"Wharton County, Texas",26553,27929,20158,25261,30391,44773,53671
48485,"Wichita County, Texas",83249,32368,18592,26159,33219,44373,55673
48489,"Willacy County, Texas",13606,20972,13380,20982,24441,51221,41985
48491,"Williamson County, Texas",293569,41953,21409,30508,38726,55248,64836
48493,"Wilson County, Texas",29713,40341,21147,36189,37184,49112,61957
48497,"Wise County, Texas",39983,36581,24886,34996,36151,50158,58261
48499,"Wood County, Texas",30469,28457,18311,26085,31968,42391,65972
49003,"Box Elder County, Utah",29378,35605,30384,32506,32860,45588,60726
49005,"Cache County, Utah",58385,29524,21163,26258,25057,33865,55431
49007,"Carbon County, Utah",13262,30160,14315,24055,26978,39875,52287
49011,"Davis County, Utah",180113,39705,23052,29300,34367,51452,73478
49013,"Duchesne County, Utah",11246,41732,31399,43011,36717,44028,64348
49021,"Iron County, Utah",25011,30610,19756,23803,27076,33153,50124
49035,"Salt Lake County, Utah",650733,34806,21434,27855,32032,43197,62400
49039,"Sanpete County, Utah",15551,30834,24489,27326,26714,40477,52841
49041,"Sevier County, Utah",12667,30238,20524,26401,26831,32198,56314
49043,"Summit County, Utah",24859,44936,16609,32066,36994,57603,80884
49045,"Tooele County, Utah",33916,39458,19942,36039,38616,48194,59524
49047,"Uintah County, Utah",19686,35501,22004,37320,33095,39853,47854
49049,"Utah County, Utah",262385,34811,20842,27446,30012,42041,67035
49051,"Wasatch County, Utah",15269,35784,25541,30863,32127,52614,57604
49053,"Washington County, Utah",88696,27377,21025,23457,24611,39558,54669
49057,"Weber County, Utah",142999,32581,19895,28316,30557,48270,62309
50001,"Addison County, Vermont",24981,33524,19342,28416,33174,40592,50207
50003,"Bennington County, Vermont",26089,30618,17750,24622,31237,35226,57016
50005,"Caledonia County, Vermont",21631,30189,21713,25643,29776,35030,50739
50007,"Chittenden County, Vermont",102784,39858,21643,28972,35820,43658,59537
50011,"Franklin County, Vermont",33199,36614,24828,31636,36709,46379,57535
50015,"Lamoille County, Vermont",17036,31203,24618,22772,31657,31811,47179
50017,"Orange County, Vermont",20710,33778,30427,28843,32345,40742,47230
50019,"Orleans County, Vermont",19509,27967,21250,27531,26127,32380,42813
50021,"Rutland County, Vermont",43495,31186,21558,26839,29880,38134,53523
50023,"Washington County, Vermont",42023,37207,22045,30680,38096,40289,52470
50025,"Windham County, Vermont",31973,31643,23926,30041,30506,34388,46400
50027,"Windsor County, Vermont",41858,36009,29500,30101,34933,42082,51788
51001,"Accomack County, Virginia",23894,30703,24357,26916,35480,38009,63060
51003,"Albemarle County, Virginia",67680,41944,23273,30847,36070,48789,65297
51009,"Amherst County, Virginia",22606,30247,20198,27433,30179,41225,49712
51013,"Arlington County, Virginia",166626,66773,18715,28033,43461,64957,95900
51015,"Augusta County, Virginia",53182,31804,18725,26681,33068,41929,53068
51019,"Bedford County, Virginia",49981,34876,27107,28612,32422,46713,57050
