Buffalo,3249
Cairo Town,0
Cambridge Village,2
Camden Village,5
Camillus Town and Village,14
Canandaigua,22
Canastota Village,4
Canisteo Village,3
Canton Village,3
Cape Vincent Village,0
Carmel Town,10
Carroll Town,0
Carthage Village,1
Cattaraugus Village,0
Cayuga Heights Village,1
Cazenovia Village,0
Central Square Village,3
Chatham Village,3
Cheektowaga Town,158
Chester Town,0
Chittenango Village,1
Cicero Town,12
Clarkstown Town,65
Clyde Village,4
Cobleskill Village,5
Coeymans Town,39
Cohoes,26
Colonie Town,63
Cooperstown Village,1
Corning,35
Cornwall-on-Hudson Village,2
Cornwall Town,1
Cortland,18
Crawford Town,11
Croton-on-Hudson Village,1
Cuba Town,5
Dansville Village,2
Deerpark Town,7
Delhi Village,1
Depew Village,17
Deposit Village,0
Dewitt Town,20
Dexter Village,0
Dobbs Ferry Village,1
Dolgeville Village,7
Dryden Village,3
Dunkirk,40
East Aurora-Aurora Town,5
Eastchester Town,2
East Fishkill Town,9
East Greenbush Town,12
East Hampton Town,20
East Hampton Village,0
East Rochester Village,8
East Syracuse Village,8
Eden Town,1
Ellenville Village,17
Ellicott Town,7
Elmira,81
Elmira Heights Village,2
Elmira Town,0
Endicott Village,46
Evans Town,17
Fairport Village,5
Fallsburg Town,22
Fishkill Town,3
Floral Park Village,14
Florida Village,0
Fort Plain Village,4
Frankfort Town,0
Frankfort Village,5
Franklinville Village,1
Fredonia Village,10
Freeport Village,152
Friendship Town,0
Fulton City,24
Garden City Village,10
Gates Town,57
Geddes Town,7
Geneseo Village,6
Geneva,28
Germantown Town,0
Glen Cove,3
Glen Park Village,0
Glens Falls,22
Glenville Town,13
Gloversville,33
Goshen Village,2
Gowanda Village,5
Granville Village,6
Great Neck Estates Village,0
Greece Town,151
Greenburgh Town,48
Greene Village,0
Green Island Village,2
Greenport Town,2
Greenwood Lake Village,2
Groton Village,2
Guilderland Town,12
Hamburg Town,38
Hamburg Village,8
Hammondsport Village,0
Harrison Town,6
Hastings-on-Hudson Village,1
Haverstraw Town,64
Hempstead Village,433
Herkimer Village,53
Highland Falls Village,3
Homer Village,0
Hoosick Falls Village,9
Hornell,5
Horseheads Village,2
Hudson,26
Hudson Falls Village,6
Huntington Bay Village,1
Hyde Park Town,18
Ilion Village,15
Irondequoit Town,93
Irvington Village,0
Jamestown,168
Johnson City Village,69
Johnstown,14
Jordan Village,1
Kenmore Village,26
Kent Town,1
Kings Point Village,1
Kingston,74
Kirkland Town,0
Lackawanna,89
Lake Placid Village,2
Lake Success Village,2
Lakewood-Busti,1
Lancaster Town,15
Larchmont Village,2
Le Roy Village,11
Lewiston Town and Village,12
Liberty Village,21
Little Falls,16
Liverpool Village,2
Lloyd Harbor Village,0
Lloyd Town,6
Lockport,70
Long Beach,35
Lowville Village,2
Lynbrook Village,12
Lyons Village,27
Macedon Town and Village,4
Malone Village,4
Malverne Village,4
Mamaroneck Town,1
Mamaroneck Village,8
Manchester Village,0
Manlius Town,18
Marcellus Village,0
Marlborough Town,5
Massena Village,22
Mechanicville,8
Medina Village,12
Menands Village,5
Middleport Village,2
Middletown,114
Monroe Village,12
Montgomery Town,6
Montgomery Village,2
Monticello Village,48
Moravia Village,3
Moriah Town,7
Mount Hope Town,0
Mount Kisco Village,17
Mount Morris Village,2
Mount Pleasant Town,12
Mount Vernon,554
Newark Village,27
New Berlin Town,0
Newburgh,435
Newburgh Town,38
New Castle Town,2
New Hartford Town and Village,13
New Paltz Town and Village,34
New Rochelle,175
New Windsor Town,31
New York,52384
New York Mills Village,2
Niagara Falls,584
Niagara Town,13
Niskayuna Town,13
Nissequogue Village,0
North Castle Town,3
North Greenbush Town,8
Northport Village,6
North Syracuse Village,10
North Tonawanda,41
Northville Village,0
Norwich,15
Ogdensburg,23
Ogden Town,17
Old Brookville Village,4
Old Westbury Village,1
Olean,40
Oneida,18
Oneonta City,21
Orangetown Town,37
Orchard Park Town,16
Oriskany Village,0
Ossining Village,36
Oswego City,54
Owego Village,9
Oxford Village,2
Oyster Bay Cove Village,0
Painted Post Village,1
Palmyra Village,4
Peekskill,30
Pelham Manor Village,2
Pelham Village,7
Penn Yan Village,4
Perry Village,3
Piermont Village,1
Pine Plains Town,1
Plattekill Town,8
Plattsburgh City,39
Pleasantville Village,0
Port Byron Village,0
Port Chester Village,48
Port Dickinson Village,0
Port Jervis,15
Portville Village,0
Potsdam Village,8
Poughkeepsie,286
Poughkeepsie Town,39
Pound Ridge Town,3
Pulaski Village,1
Quogue Village,0
Ramapo Town,57
Red Hook Village,1
Rensselaer City,19
Rhinebeck Village,2
Riverhead Town,64
Rochester,2107
Rockville Centre Village,22
Rome,47
Rosendale Town,1
Rotterdam Town,33
Rye Brook Village,2
Sag Harbor Village,3
Salamanca,18
Sands Point Village,0
Saranac Lake Village,26
Saratoga Springs,33
Saugerties Town,15
Scarsdale Village,1
Schenectady,607
Schodack Town,4
Schoharie Village,0
Scotia Village,5
Seneca Falls Town,12
Shandaken Town,4
Shawangunk Town,3
Shelter Island Town,3
Sherburne Village,1
Sherrill,4
Shortsville Village,0
Sidney Village,7
Skaneateles Village,0
Sleepy Hollow Village,8
Sodus Village,0
Solvay Village,19
Southampton Town,44
Southampton Village,3
South Glens Falls Village,6
Southold Town,12
Spring Valley Village,132
Stillwater Town,1
St. Johnsville Village,3
Stony Point Town,12
Suffern Village,9
Syracuse,1192
Tarrytown Village,6
Ticonderoga Town,11
Tonawanda,34
Tonawanda Town,118
Troy,371
Trumansburg Village,2
Tuckahoe Village,0
Tupper Lake Village,3
Tuxedo Park Village,0
Ulster Town,14
Utica,361
Vestal Town,16
Walden Village,18
Wallkill Town,40
Walton Village,6
Warsaw Village,6
Washingtonville Village,2
Waterford Town and Village,4
Waterloo Village,11
Watertown,109
Watervliet,26
Watkins Glen Village,6
Waverly Village,5
Webster Town and Village,21
Weedsport Village,0
Wellsville Village,11
Westhampton Beach Village,2
West Seneca Town,35
Whitehall Village,6
White Plains,78
Whitesboro Village,4
Whitestown Town,0
Woodbury Town,3
Woodridge Village,7
Woodstock Town,2
Yonkers,1036
Yorktown Town,15
Aberdeen,23
Albemarle,70
Apex,36
Archdale,8
Asheboro,82
Atlantic Beach,15
Aulander,1
Ayden,27
Banner Elk,2
Beaufort,16
Belhaven,2
Benson,30
Bethel,5
Beulaville,8
Biltmore Forest,0
Biscoe,3
Black Mountain,7
Blowing Rock,0
Boiling Spring Lakes,10
Boone,40
Brevard,10
Bunn,2
Burgaw,9
Burlington,362
Butner,20
Canton,23
Cape Carteret,0
Carolina Beach,11
Carrboro,53
Carthage,4
Cary,102
Catawba,2
Chadbourn,27
Chapel Hill,71
Charlotte-Mecklenburg,5093
Cherryville,18
Claremont,7
Clayton,28
Cleveland,2
Clinton,62
Coats,4
Columbus,2
Concord,122
Cornelius,42
Creedmoor,10
Davidson,11
Dobson,6
Drexel,0
Duck,1
Eden,57
Edenton,39
Elizabeth City,109
Elon,2
Emerald Isle,12
Enfield,18
Erwin,9
Fairmont,22
Farmville,35
Fayetteville,1170
Fletcher,7
Forest City,20
Franklin,16
Franklinton,7
Garner,52
Garysburg,8
Gastonia,510
Gibsonville,3
Goldsboro,283
Graham,75
Granite Falls,9
Greensboro,1449
Greenville,555
Hamlet,49
Havelock,44
Haw River,9
Henderson,214
Hendersonville,53
Hertford,18
Hickory,167
Highlands,2
High Point,556
Holly Ridge,4
Holly Springs,23
Hope Mills,74
Hudson,3
Huntersville,49
Indian Beach,0
Kannapolis,87
Kenansville,5
Kernersville,86
Kill Devil Hills,42
King,13
Kinston,273
Kitty Hawk,3
Knightdale,19
Lake Lure,0
Laurel Park,1
Laurinburg,212
Leland,24
Lexington,85
Liberty,4
Lincolnton,52
Long View,25
Louisburg,11
Lumberton,383
Madison,3
Maiden,8
Manteo,7
Marion,30
Mars Hill,3
Matthews,58
Mayodan,11
Mebane,45
Mint Hill,45
Mocksville,11
Monroe,204
Mooresville,77
Morehead City,57
Morganton,47
Morrisville,12
Mount Airy,40
Mount Holly,36
Mount Olive,44
Murfreesboro,7
Murphy,13
New Bern,120
Newland,2
Newport,8
Newton,53
North Topsail Beach,2
North Wilkesboro,20
Oak Island,27
Oxford,86
Pilot Mountain,4
Pinebluff,0
Pinehurst,8
Pine Knoll Shores,0
Pineville,31
Pittsboro,16
Raeford,29
Raleigh,1683
Ramseur,11
Randleman,10
Red Springs,27
Reidsville,53
Richlands,6
Rich Square,7
River Bend,0
Roanoke Rapids,92
Rockingham,37
Rockwell,2
Rocky Mount,599
Rolesville,4
Rose Hill,8
Rowland,4
Roxboro,76
Rutherfordton,0
Salisbury,262
Scotland Neck,12
Selma,38
Shallotte,20
Shelby,125
Siler City,27
Smithfield,71
Snow Hill,11
Southern Pines,88
Southern Shores,1
Sparta,9
Spencer,39
Spring Hope,7
Stallings,15
Stanley,5
Statesville,187
St. Pauls,8
Sunset Beach,1
Surf City,12
Sylva,21
Tabor City,22
Tarboro,53
Taylorsville,4
Thomasville,117
Trent Woods,3
Troutman,6
Troy,14
Tryon,2
Valdese,2
Vanceboro,2
Wadesboro,80
Wake Forest,43
Wallace,13
Warsaw,14
Waxhaw,15
Weaverville,3
Weldon,4
Wendell,13
Whispering Pines,0
Whitakers,6
Whiteville,97
Wilkesboro,19
Williamston,64
Wilmington,687
Wilson's Mills,3
Windsor,10
Wingate,20
Winston-Salem,1426
Winterville,8
Woodfin,17
Wrightsville Beach,11
Yadkinville,22
Zebulon,31
Belfield,0
Beulah,4
Bismarck,194
Bowman,1
Burlington,1
Carrington,1
Cavalier,1
Devils Lake,23
Dickinson,76
Ellendale,1
Fargo,446
Fessenden,0
Grafton,17
Grand Forks,144
Harvey,0
Jamestown,42
Kenmare,1
Killdeer,0
Lamoure,1
Lincoln,3
Lisbon,2
Mandan,57
Medora,0
Minot,122
Napoleon,0
New Town,7
Northwood,0
Oakes,2
Powers Lake,0
Rolla,2
Rugby,6
Sherwood,0
Stanley,1
Steele,0
Surrey,1
Thompson,0
Tioga,6
Valley City,14
Wahpeton,7
Watford City,12
West Fargo,44
Williston,87
Wishek,0
Ada,7
Akron,1570
Albany,0
Alliance,83
Amberley Village,1
Amelia,1
American Township,2
Amherst,9
Arcanum,0
Ashland,14
Ashville,1
Athens,17
Aurora,9
Austintown,53
Bainbridge Township,3
Barberton,87
Batavia,2
Bath Township Summit County,2
Bazetta Township,1
Beavercreek,12
Beaver Township,5
Bedford,31
Bellaire,3
Bellbrook,2
Bellefontaine,45
Belpre,5
Berea,18
Bethel,4
Beverly,1
Bexley,20
Blanchester,1
Blendon Township,13
Blue Ash,7
Bluffton,1
Bowling Green,49
Brecksville,1
Brewster,0
Bridgeport,0
Brimfield Township,22
Broadview Heights,11
Brooklyn,20
Brookville,2
Brunswick,16
Brunswick Hills Township,0
Bryan,1
Burton,0
Cambridge,37
Canal Fulton,1
Canfield,2
Canton,673
Cardington,1
Celina,11
Centerville,19
Chagrin Falls,1
Champion Township,3
Chardon,6
Chillicothe,73
Cincinnati,2826
Circleville,23
Clayton,5
Clearcreek Township,4
Cleveland,5751
Cleveland Heights,144
Clinton Township,25
Coalton,2
Coitsville Township,1
Colerain Township,87
Columbiana,4
Commercial Point,0
Conneaut,10
Cortland,4
Covington,1
Crestline,5
Cuyahoga Falls,69
Danville,0
Dayton,1230
Deer Park,8
Defiance,31
Delaware,53
Delhi Township,17
Delphos,1
Delta,1
Dover,14
Dublin,10
Eastlake,16
East Palestine,6
Eaton,12
Englewood,15
Evendale,8
Fairborn,62
Fairfax,1
Fairfield,120
Fairfield Township,25
Fairport Harbor,10
Findlay,75
Forest Park,30
Fort Recovery,0
Franklin Township,5
Fredericktown,0
Fremont,42
Gahanna,23
Galion,22
Gallipolis,4
Gates Mills,0
Georgetown,3
Germantown,1
German Township Clark County,3
German Township Montgomery County,0
Girard,35
Goshen Township Mahoning County,8
Grafton,4
Grandview Heights,8
Greenfield,4
Greenhills,1
Greenville,34
Grove City,40
Groveport,3
Hamilton,378
Hamilton Township Warren County,4
Harrison,3
Hartville,0
Heath,20
Hebron,1
Highland Heights,6
Hilliard,26
Hillsboro,9
Hinckley Township,2
Holland,8
Howland Township,22
Hubbard,5
Hubbard Township,7
Huber Heights,61
Hudson,3
Hunting Valley,0
Independence,4
Indian Hill,2
Jackson,7
Jackson Center,0
Jackson Township Montgomery County,0
Jackson Township Stark County,43
Johnstown,3
Kent,56
Kenton,13
Kettering,53
Kirtland,0
Kirtland Hills,0
Lawrence Township,9
Lebanon,20
Liberty Township,21
Lima,366
Lithopolis,0
Lockland,21
Lodi,1
Logan,7
London,16
Lorain,304
Loudonville,0
Louisville,6
Loveland,7
Lowellville,0
Lyndhurst,5
Madeira,0
Mansfield,169
Mariemont,0
Marietta,19
Martins Ferry,10
Marysville,12
Mason,11
Massillon,69
Matamoras,0
Maumee,11
McArthur,0
McConnelsville,1
Medina,19
Medina Township,4
Mentor,43
Miamisburg,19
Miami Township Clermont County,21
Miami Township Montgomery County,37
Middlefield,4
Middleport,3
Middletown,301
Mifflin Township,13
Milford,6
Millersburg,3
Minerva Park,1
Monroe,61
Monroeville,0
Montgomery,3
Montpelier,22
Montville Township,3
Moraine,30
Moreland Hills,0
Mount Vernon,14
Napoleon,5
Navarre,0
Nelsonville,13
New Albany,2
Newark,67
New Boston,1
Newcomerstown,19
New Concord,1
New Franklin,5
New Lebanon,1
New Lexington,13
New London,0
New Philadelphia,8
Newtown,2
Niles,51
North Canton,12
North College Hill,24
North Ridgeville,14
Northwood,9
Norton,7
Norwalk,19
Norwood,62
Oak Harbor,3
Oak Hill,0
Oberlin,12
Obetz,4
Olmsted Falls,1
Olmsted Township,5
Ontario,7
Oregon,26
Orrville,7
Ottawa Hills,5
Oxford,47
Painesville,45
Parma Heights,17
Paulding,0
Perrysburg,5
Perrysville,0
Perry Township Columbiana County,1
Perry Township Franklin County,0
Perry Township Montgomery County,0
Pierce Township,3
Pioneer,1
Piqua,33
Poland Township,3
Poland Village,0
Port Clinton,16
Portsmouth,89
Powell,2
Powhatan Point,1
Reminderville,2
Richfield,0
Richmond Heights,13
Richwood,3
Rio Grande,1
Rittman,7
Riverside,44
Rocky Ridge,0
Roseville,2
Rossford,3
Russell Township,1
Sabina,2
Sagamore Hills,8
Salem,6
Salineville,2
Sandusky,78
Sebring,9
Seven Hills,5
Shaker Heights,41
Shawnee Township,0
Sheffield Lake,5
Shelby,11
Sidney,34
Silverton,17
Solon,7
South Bloomfield,0
South Charleston,0
South Euclid,31
South Point,8
South Russell,0
Spencerville,1
Springboro,11
Springdale,41
Springfield,427
Springfield Township Hamilton County,74
Springfield Township Mahoning County,6
Springfield Township Summit County,23
St. Clair Township,2
Stow,23
Strasburg,1
Streetsboro,10
Strongsville,27
Struthers,11
Sugarcreek Township,9
Sylvania Township,15
Tallmadge,21
Tipp City,9
Toledo,2902
Toronto,9
Trotwood,110
Troy,19
Twinsburg,9
Uhrichsville,1
Union,7
Uniontown,0
University Heights,23
Upper Arlington,10
Upper Sandusky,4
Urbana,20
Utica,3
Vandalia,22
Van Wert,21
Vermilion,11
Village of Leesburg,0
Wadsworth,18
Waite Hill,0
Walbridge,2
Walton Hills,0
Wapakoneta,9
Warren,263
Warren Township,11
Washington Court House,24
Waterville,5
Wauseon,8
Waverly,0
Weathersfield,14
Wellston,12
Wells Township,3
West Alexandria,0
West Carrollton,29
West Chester Township,43
Westerville,13
West Jefferson,2
West Lafayette,0
West Liberty,2
Whitehall,127
Whitehouse,3
Williamsburg,5
Willoughby,14
Wintersville,3
Woodlawn,12
Woodmere Village,4
Wooster,42
Worthington,5
Wyoming,2
Xenia,55
Yellow Springs,3
Youngstown,526
Zanesville,103
Achille,0
Ada,184
Allen,0
Altus,50
Alva,3
Anadarko,26
Antlers,9
Apache,2
Ardmore,370
Arkoma,3
Atoka,11
Bartlesville,87
Beaver,4
Beggs,3
Bethany,57
Bixby,25
Blackwell,31
Blanchard,10
Boise City,0
Boley,0
Bristow,18
Broken Arrow,147
Broken Bow,32
Caddo,1
Calera,0
Caney,0
Canton,0
Carnegie,6
Carney,2
Cashion,1
Catoosa,50
Chandler,10
Checotah,3
Chelsea,1
Cherokee,4
Chickasha,152
Choctaw,17
Chouteau,6
Claremore,35
Clayton,0
Cleveland,10
Clinton,31
Coalgate,1
Colbert,0
Collinsville,4
Comanche,2
Cordell,3
Coweta,13
Crescent,0
Cushing,16
Davenport,2
Davis,5
Del City,126
Depew,3
Dewar,1
Dewey,0
Dibble,0
Drumright,4
Duncan,78
Durant,168
Edmond,87
Elgin,0
Elk City,30
El Reno,45
Enid,228
Eufaula,7
Fairfax,6
Fairview,3
Fletcher,0
Forest Park,0
Fort Gibson,4
Frederick,18
Geary,7
Glenpool,69
Goodwell,1
Grove,33
Guthrie,27
Guymon,36
Haileyville,1
Harrah,10
Hartshorne,3
Haskell,2
Healdton,9
Heavener,9
Hennessey,1
Henryetta,10
Hinton,0
Hobart,5
Holdenville,7
Hollis,2
Hominy,14
Hooker,0
Howe,1
Hugo,3
Hulbert,0
Hydro,2
Idabel,33
Jay,1
Jones,8
Kiefer,1
Kingfisher,2
Kingston,0
Krebs,2
Lahoma,0
Lamont,0
Lawton,919
Lexington,3
Lindsay,25
Locust Grove,1
Lone Grove,4
Luther,0
Madill,0
Mangum,6
Mannford,3
Marietta,11
Marlow,8
Maysville,2
McAlester,89
McCurtain,0
McLoud,17
Medicine Park,0
Meeker,6
Miami,59
Midwest City,359
Minco,5
Moore,72
Mooreland,1
Morris,8
Mountain View,1
Muldrow,3
Muskogee,309
Mustang,39
Newcastle,8
Newkirk,3
Nichols Hills,2
Nicoma Park,2
Ninnekah,0
Noble,7
Norman,178
North Enid,0
Nowata,18
Oilton,4
Okemah,4
Oklahoma City,4998
Okmulgee,45
Oologah,0
Owasso,56
Pauls Valley,23
Pawhuska,17
Pawnee,3
Perkins,7
Perry,7
Piedmont,6
Pocola,1
Ponca City,128
Porum,4
Poteau,39
Prague,10
Pryor,87
Purcell,23
Ringling,6
Roland,1
Rush Springs,1
Sallisaw,29
Sand Springs,20
Sapulpa,39
Sawyer,0
Sayre,6
Seiling,1
Shawnee,170
Skiatook,11
Snyder,2
South Coffeyville,0
Sparks,0
Spencer,8
Spiro,1
Stigler,10
Stilwell,14
Stonewall,0
Stratford,3
Stringtown,0
Stroud,2
Sulphur,8
Tahlequah,56
Talihina,6
Tecumseh,18
Texhoma,0
The Village,22
Tishomingo,5
Tonkawa,5
Tryon,3
Tulsa,3827
Tushka,1
Tuttle,10
Valliant,1
Verdigris,1
Vian,4
Vinita,7
Wagoner,66
Walters,1
Warner,3
Warr Acres,54
Washington,3
Watonga,7
Waukomis,2
Waurika,4
Waynoka,2
Weatherford,23
Weleetka,7
Westville,2
Wetumka,0
Wewoka,12
Wilburton,0
Wilson,18
Woodward,33
Wright City,1
Wyandotte,1
Wynnewood,1
Yale,3
Yukon,61
Albany,40
Amity,1
Ashland,33
Astoria,33
Athena,1
Aumsville,6
Baker City,27
Bandon,1
Banks,4
Beaverton,124
Bend,182
Black Butte,0
Boardman,8
Brookings,2
Burns,1
Canby,13
Cannon Beach,1
Carlton,4
Central Point,33
Clatskanie,0
Coburg,0
Columbia City,0
Condon,0
Coos Bay,60
Coquille,0
Cornelius,18
Corvallis,64
Cottage Grove,18
Dallas,41
Eagle Point,24
Enterprise,2
Estacada,3
Eugene,402
Fairview,14
Florence,6
Forest Grove,76
Gaston,1
Gearhart,0
Gervais,10
Gladstone,23
Gold Beach,0
Grants Pass,110
Gresham,611
Hermiston,18
Hillsboro,141
Hines,0
Hubbard,4
Independence,11
Jacksonville,3
John Day,1
Junction City,3
Keizer,61
King City,4
Klamath Falls,76
La Grande,28
Lake Oswego,22
Lakeview,10
Lebanon,30
Lincoln City,34
Malin,1
Manzanita,0
McMinnville,68
Medford,483
Milton-Freewater,7
Milwaukie,30
Molalla,11
Monmouth,13
Mount Angel,8
Newberg-Dundee,22
Newport,46
North Bend,7
North Plains,2
Ontario,65
Oregon City,33
Pendleton,54
Philomath,2
Phoenix,9
Pilot Rock,0
Portland,2941
Prineville,24
Rainier,2
Redmond,87
Rockaway Beach,2
Rogue River,2
Salem,520
Scappoose,11
Seaside,8
Sherwood,8
Silverton,10
Springfield,98
Stanfield,2
Stayton,23
St. Helens,9
Sunriver,2
Sweet Home,10
Talent,7
The Dalles,14
Tigard,57
Tillamook,10
Toledo,16
Troutdale,22
Tualatin,24
Turner,1
Umatilla,13
Warrenton,0
West Linn,6
Wilsonville,17
Woodburn,82
Yamhill,0
Abington Township Lackawanna County,1
Abington Township Montgomery County,63
Adamstown,0
Adams Township Butler County,8
Adams Township Cambria County,0
Akron,6
Alburtis,1
Aldan,2
Aleppo Township,0
Aliquippa,49
Allegheny Township Blair County,29
Allegheny Township Westmoreland County,4
Allentown,628
Altoona,131
Ambler,12
Ambridge,86
Amity Township,3
Annville Township,5
Armagh Township,2
Arnold,31
Ashland,4
Ashville,0
Aspinwall,0
Aston Township,7
Athens,4
Avalon,28
Avis,2
Avondale,0
Avonmore Boro,0
Baldwin Borough,22
Bally,0
Bangor,25
Beallsville,0
Beaver Falls,51
Beaver Meadows,1
Bedford,10
Bell Acres,0
Bellevue,27
Bellwood,0
Ben Avon,2
Ben Avon Heights,0
Bensalem Township,106
Benton Area,0
Berlin,5
Bern Township,9
Bernville,0
Berwick,33
Bessemer,0
Bethel Park,19
Bethel Township Armstrong County,0
Bethel Township Berks County,5
Bethel Township Delaware County,19
Bethlehem,183
Bethlehem Township,22
Biglerville,0
Birdsboro,6
Birmingham Township,1
Blair Township,1
Blakely,2
Blawnox,7
Bloomsburg Town,41
Blossburg,1
Bonneauville,1
Boswell,0
Brackenridge,2
Braddock Hills,4
Bradford,89
Bradford Township,12
Brecknock Township Berks County,1
Brentwood,28
Briar Creek Township,1
Bridgeport,4
Bridgeville,5
Bridgewater,8
Bristol,28
Bristol Township,84
Brockway,10
Brookhaven,16
Brookville,5
Brownsville,10
Bryn Athyn,0
Buckingham Township,2
Buffalo Township,11
Buffalo Valley Regional,7
Burgettstown,4
Butler Township Butler County,15
Butler Township Luzerne County,34
Butler Township Schuylkill County,0
Caernarvon Township Berks County,18
California,21
Callery,0
Caln Township,71
Cambria Township,1
Cambridge Springs,1
Canton,2
Carbondale,11
Carrolltown,1
Carroll Township Washington County,8
Carroll Township York County,3
Carroll Valley,2
Castle Shannon,8
Catasauqua,2
Catawissa,4
Cecil Township,5
Center Township,25
Centerville,2
Central Berks Regional,13
Chalfont,0
Chambersburg,86
Charleroi Regional,51
Chartiers Township,5
Cheltenham Township,88
Cherry Tree,0
Chester,731
Chester Township,55
Chippewa Township,3
Christiana,1
Churchill,11
Clarion,5
Clarks Summit,7
Clearfield,26
Cleona,2
Clifton Heights,68
Coaldale,0
Coal Township,21
Coatesville,140
Cochranton,1
Collegeville,1
Collier Township,6
Colonial Regional,7
Columbia,24
Conemaugh Township Cambria County,3
Conemaugh Township Somerset County,4
Conewago Township Adams County,6
Conewango Township,12
Conneaut Lake Regional,0
Connellsville,26
Conoy Township,2
Conshohocken,14
Conway,3
Conyngham,0
Conyngham Township Columbia County,4
Coopersburg,4
Coplay,1
Coraopolis,43
Cornwall,1
Corry,33
Coudersport,0
Courtdale,3
Covington Township,1
Cranberry Township,17
Crescent Township,7
Cresson,3
Cresson Township,2
Croyle Township,0
Cumberland Township Adams County,3
Cumberland Township Greene County,18
Cumru Township,17
Curwensville,17
Dallas,0
Dallas Township,5
Dalton,1
Danville,28
Darby,466
Darby Township,53
Darlington Township,1
Decatur Township,8
Delano Township,0
Delmont,0
Derry Township Dauphin County,35
Dickson City,25
Donora,12
Dormont,22
Douglass Township Berks County,2
Douglass Township Montgomery County,25
Doylestown,14
Doylestown Township,10
Dublin Borough,3
Du Bois,24
Dunbar,3
Dunmore,10
Dunnstable Township,0
Dupont,9
Duquesne,55
Duryea,4
Earl Township,2
East Berlin,0
East Bethlehem Township,5
East Brandywine Township,10
East Cocalico Township,3
East Conemaugh,0
East Coventry Township,1
East Deer Township,2
East Earl Township,1
Eastern Adams Regional,1
Eastern Pike Regional,7
East Fallowfield Township,6
East Hempfield Township,26
East Lampeter Township,19
East Lansdowne,29
East Marlborough Township,0
East Norriton Township,22
East Norwegian Township,0
Easton,96
East Penn Township,0
East Petersburg,1
East Pikeland Township,3
East Pittsburgh,57
East Rochester,4
East Taylor Township,2
Easttown Township,10
East Union Township,0
East Vincent Township,4
East Washington,15
East Whiteland Township,2
Ebensburg,7
Economy,0
Eddystone,20
Edgewood,12
Edgeworth,2
Edinboro,6
Edwardsville,44
Elizabethtown,8
Elizabeth Township,11
Elkland,0
Ellwood City,25
Emlenton Borough,0
Emmaus,7
Emporium,1
Emsworth,1
Ephrata,28
Ephrata Township,11
Erie,457
Etna,9
Everett,3
Exeter Township Berks County,14
Fairfield,0
Fairview Township Luzerne County,0
Fairview Township York County,26
Falls Township Bucks County,46
Fawn Township,3
Fayette City,0
Ferguson Township,14
Ferndale,5
Findlay Township,3
Fleetwood,5
Ford City,4
Forest City,3
Forest Hills,10
Forks Township,3
Forty Fort,5
Forward Township,1
Foster Township McKean County,4
Foster Township Schuylkill County,0
Fountain Hill,17
Fox Chapel,1
Frackville,10
Franconia Township,5
Franklin,8
Franklin Park,3
Franklin Township Carbon County,11
Frazer Township,0
Freedom,9
Freeland,16
Freemansburg,3
Freeport,5
Galeton,0
Gallitzin Township,0
Geistown,0
Gettysburg,27
Gilberton,0
Girard,7
Girardville,2
Glassport,22
Granville Township,2
Great Bend,0
Greencastle,2
Greenfield Township Blair County,1
Greensburg,26
Green Tree,14
Greenville,24
Grove City,3
Hamburg,14
Hampton Township,14
Hanover,24
Hanover Township Luzerne County,31
Harmony Township,7
Harrisville,0
Harveys Lake,2
Hatboro,2
Hatfield Township,17
Haverford Township,27
Hazleton,83
Heidelberg,3
Heidelberg Township Berks County,1
Hellam Township,21
Hellertown,18
Hemlock Township,1
Hempfield Township Mercer County,6
Hermitage,38
Hickory Township,1
Highland Township,0
Highspire,9
Hilltown Township,13
Hollidaysburg,3
Homestead,43
Honesdale,20
Honey Brook,2
Horsham Township,25
Hughesville,2
Hulmeville,0
Hummelstown,1
Huntingdon,12
Independence Township Beaver County,0
Independence Township Washington County,0
Indiana,199
Indiana Township,4
Indian Lake,1
Ingram,0
Irwin,19
Ivyland,1
Jackson Township Butler County,0
Jackson Township Cambria County,2
Jamestown,0
Jeannette,7
Jefferson Hills Borough,10
Jefferson Township Lackawanna County,5
Jefferson Township Mercer County,2
Jefferson Township Washington County,0
Jenkins Township,4
Jenkintown,2
Jennerstown,0
Jermyn,23
Jim Thorpe,8
Johnsonburg,8
Johnstown,129
Kenhorst,13
Kennedy Township,25
Kennett Square,11
Kidder Township,9
Kilbuck Township,0
Kingston,21
Kingston Township,10
Kittanning,7
Kline Township,0
Knox,2
Kutztown,10
Laceyville,0
Lake City,2
Lamar Township,0
Lancaster,497
Lancaster Township Butler County,0
Lancaster Township Lancaster County,20
Langhorne Manor,2
Lansdale,34
Lansdowne,33
Larksville,9
Latimore Township,0
Latrobe,27
Laureldale,6
Lawrence Park Township,6
Lawrence Township Clearfield County,59
Lawrence Township Tioga County,4
Lawrenceville,3
Lebanon,103
Leechburg,2
Leetsdale,6
Lehighton,11
Lehigh Township Northampton County,5
Lehman Township,10
Lewistown,40
Liberty,1
Ligonier,5
Ligonier Township,8
Limerick Township,2
Lincoln,1
Linesville,2
Lititz,5
Little Beaver Township,0
Littlestown,9
Lock Haven,17
Locust Township,4
Logan Township,47
Loretto,0
Lower Allen Township,17
Lower Burrell,9
Lower Chichester Township,33
Lower Frederick Township,1
Lower Gwynedd Township,14
Lower Heidelberg Township,3
Lower Mahanoy Township,0
